gene_name,gene_id,DCT1,DCT2,DEA1,DEA2,DMA1,DMA2,DMA3,DLA1,DLA2,DLA3,DC2,DC1,DRT2,DRT1
Tsc1,ENSMUSG00000026812.16,3.469719597,3.988288474,7.76486258,5.207035263,4.356564585,4.409963405,3.595335826,4.030841197,4.708419471,4.195913634,0.257887387,0.679363179,8.07748185,7.244072255
Mlec,ENSMUSG00000048578.11,8.116149495,8.020206651,28.00987173,25.42269432,18.08188053,16.4063125,18.44755,20.13199777,18.80962863,21.03909289,6.794839004,6.514565362,32.58194483,29.28604824
Topors,ENSMUSG00000036822.6,1.194434776,1.114829239,2.439960307,2.265122519,0.713878871,0.937860237,1.083823988,1.493749322,1.412557936,1.545502139,1.531660503,1.524471529,2.763777952,2.55021351
Cntn5,ENSMUSG00000039488.15,2.824077977,3.270509217,3.827990157,3.29395218,1.255660658,2.021064896,1.221153411,1.7811676,1.901233732,2.025483209,0.407640973,0.244466951,3.362766764,3.408938962
H2-M1,ENSMUSG00000037334.2,1.562040808,1.31063035,1.213448336,1.501277565,0.388611397,0.5357794,0.350001544,0.113981151,0.210758695,0.134513551,1.223177723,1.278586327,1.444643071,1.62318168
Kcnq2,ENSMUSG00000016346.17,0.991812833,0.934262629,0.809511694,1.518403085,0.460891203,0.393768995,0.52266052,0.226996076,0.38778643,0.288202817,0.357941621,0.15593742,3.57528421,3.209660075
Mrpl16,ENSMUSG00000024683.5,4.308589662,3.759123912,5.186244754,7.119414381,2.375047424,4.181573722,2.440467749,4.032656085,3.363064682,3.043568222,0.844255734,1.724678753,9.749560871,10.10854127
Acsm4,ENSMUSG00000047026.8,3985.997789,4024.696956,5579.538718,7678.355029,2926.062723,3333.76538,1575.045137,2151.344032,2226.596285,2125.381428,3504.195343,3102.680602,9000.359293,9672.044391
Gm10436,ENSMUSG00000066027.6,34.15184142,35.4785532,81.39443174,83.95061964,34.13744398,31.56038408,39.7676062,40.25244804,41.01712401,38.70715052,49.77225805,50.64883433,110.3565962,108.9403674
Brip1,ENSMUSG00000034329.16,4.483317419,4.508196349,5.858069866,8.201445384,2.974958173,3.79168281,3.446621857,2.669053822,2.590913093,2.762143613,1.551068439,1.969018437,6.788145611,8.012231331
Lce1j,ENSMUSG00000068887.4,3.41870799,4.970892149,19.35237105,22.76629286,12.39409813,13.14875147,12.50619722,15.54602043,14.98686478,16.53053446,5.062317124,6.05637874,24.3220758,24.93906827
Gm24356,ENSMUSG00000064793.1,4.884190212,5.514903089,11.71163678,16.26095103,7.40588397,9.19940659,7.073721043,9.323499499,10.94598021,8.367864346,9.024266137,7.919576901,20.69582509,18.39167513
Actn1,ENSMUSG00000015143.14,2.001999414,1.738393106,2.828363814,3.263796888,1.80776384,1.473562294,1.302439844,1.994704718,1.811127427,2.218852297,0.795209713,1.013365418,3.201535013,3.491294933
Cdc34,ENSMUSG00000020307.14,4.750368473,3.485577376,10.27773183,11.72769446,6.072408496,5.687395235,7.484541388,8.461724468,8.333670461,8.153929833,4.646663671,3.75604551,11.49132257,12.28822239
Svop,ENSMUSG00000042078.14,2.532948576,2.277992382,2.986348095,4.027382392,1.582823008,1.615425449,1.32249753,2.064694162,1.830075878,1.884040039,1.431640255,1.8904161,3.838236064,3.697252409
Lamp1,ENSMUSG00000031447.6,5.625638062,4.537963743,4.412931424,4.12702471,2.515395301,1.181276197,1.517092322,2.292579478,2.372089905,2.719430262,1.650907587,1.761156636,7.721196665,9.199823853
Smpdl3a,ENSMUSG00000019872.13,3.183035403,3.149071565,0.182794996,0.27593428,2.246504688,1.754451289,2.208639366,2.128668282,2.501046505,2.140443159,1.31299575,1.130094195,3.462643396,3.914477815
Gm609,ENSMUSG00000053182.10,23.22020028,19.48051902,2.78E-17,2.78E-17,12.97663099,10.27102868,9.227151454,10.71597323,11.25307315,11.75741773,13.71446244,18.16518093,21.71512387,23.77718416
Cpz,ENSMUSG00000036596.6,5.57418197,4.657183794,4.423415938,4.28382652,2.687003111,2.706859808,2.741360769,2.538046775,2.407729257,3.238245737,1.680998794,1.583216086,6.287256111,6.233240772
Dph2,ENSMUSG00000028540.6,62.61104034,53.11287704,16.89838946,20.13358374,38.92388387,42.66594546,39.07145523,43.5033696,35.80253554,37.15541602,26.81985017,17.83181442,68.67966471,64.86308602
Scamp1,ENSMUSG00000021687.14,137.2751155,131.6563948,97.4792801,106.7884487,52.07277067,61.45077363,61.31280634,68.50443089,66.17853532,73.97739547,55.87349781,52.72768873,140.9144096,142.0234332
Itpkb,ENSMUSG00000038855.10,33.1594096,31.73035259,6.40425608,5.953552648,20.86061624,23.14757513,21.99162864,20.64145034,19.89263942,20.42319142,14.94100002,16.44308693,32.51952643,33.64015269
Pla2g15,ENSMUSG00000031903.6,0.920489133,0.734969228,0.613128657,0.616309171,0.449618119,0.464272669,0.268504522,0.307973264,0.253703878,0.24732113,0.357700565,0.392593712,0.802497191,0.774221676
Gm9877,ENSMUSG00000052426.4,3.891566612,4.152997963,0.283532594,0.061934172,1.241526636,1.439818804,1.127835912,1.328211289,1.180621571,0.843108006,1.313769052,0.508147419,9.570291121,10.37334446
Crygn,ENSMUSG00000038135.4,8.711395088,11.54250295,2.55643934,2.365371881,3.277080866,2.370539023,2.193763667,2.71460788,3.061178011,3.830112378,1.213343608,1.169952024,22.74345969,22.10440672
Gm6756,ENSMUSG00000063514.3,7.456114844,8.00315829,3.449081675,1.083030286,3.611332928,2.568465117,2.875991938,2.405916913,2.28381849,3.318512579,1.838218873,3.509507771,15.23141243,16.96501221
Kat2b-ps,ENSMUSG00000053208.10,15.34283324,28.35605987,2.78E-17,2.78E-17,5.426970278,3.194821991,2.100891869,5.192870211,6.903885336,6.705974332,7.297468404,2.839376743,34.51214506,32.19156257
Myc,ENSMUSG00000022346.14,16.59437241,22.82002007,2.141495874,2.38204307,6.091051177,5.025503058,7.807165611,12.54092429,10.31401431,11.5671357,6.004966818,9.362460636,31.34068266,31.53154596
Serpind1,ENSMUSG00000022766.12,2.143024898,2.464346316,1.013667512,0.923649237,1.291083526,1.144328815,1.116887316,1.012802117,0.706191511,1.08442351,0.258136858,0.402779266,4.572512372,3.894181827
Fchsd1,ENSMUSG00000038524.13,203.2057015,224.090927,14.41668488,23.77751621,177.2123727,204.0805473,148.7189549,106.9622709,115.5826646,105.7471201,19.64146328,27.29860362,283.5718209,331.44905
Wdr36,ENSMUSG00000038299.15,12.82398034,14.93834189,5.516582098,4.34691613,12.64635615,12.44765859,10.40120104,8.168995117,8.61178168,8.448536237,3.382910595,2.723182655,15.17988883,19.23175094
Fkrp,ENSMUSG00000048920.8,22.89119935,23.46891597,4.25548931,3.391095446,13.1386934,10.90293255,17.42945056,16.1587374,14.35932539,18.22821481,8.18895045,6.776589592,25.17355688,29.42171397
Irf1,ENSMUSG00000018899.16,3.958103415,4.176687713,2.477483961,3.418528316,2.005637316,1.709769725,1.506998703,2.219124408,2.162462046,2.200548964,1.153322826,1.397398371,4.491622538,4.557122153
Arhgap33,ENSMUSG00000036882.6,51.33951264,53.60780965,6.69255994,5.070909584,41.93374469,39.07453647,31.73130452,38.52051824,40.5319362,38.18308308,16.98206965,16.89103209,56.16047042,56.03955085
Zfp326,ENSMUSG00000029290.12,8.667144625,9.754921731,4.906670999,5.085952787,5.945513577,5.210130481,5.593749433,6.610177055,6.351560146,5.85553461,2.277453198,2.578932305,10.29572581,10.1403862
Ikzf1,ENSMUSG00000018654.17,3.481306904,4.010482662,0.563619902,0.565922679,2.191520242,2.469692816,2.606864513,2.249714564,2.275416085,2.129939027,2.53657696,2.449548806,4.236920251,3.962529971
Fndc9,ENSMUSG00000048721.2,458.477984,442.2198638,0.193937823,2.43626244,5.240687491,7.189682198,4.358417632,0.568088434,1.914499646,0.720960397,5.057580549,10.73927808,2517.836176,2517.710936
Zfp454,ENSMUSG00000048728.15,2154.57559,2006.076289,2.347109249,14.00483664,60.66190506,50.71749845,63.38639348,40.18911425,51.07973451,32.43412406,47.76475178,60.76388674,11596.65567,11394.46057
Gm10139,ENSMUSG00000063905.2,362.0866304,351.9203398,0,1.127240963,15.394166,13.43857712,13.32879064,8.671801093,8.472264418,7.027035078,11.20523357,8.12995063,2080.579032,2022.116847
Parp11,ENSMUSG00000037997.12,692.0463212,669.3499703,0,2.477409686,20.92269123,19.41680767,9.747268176,11.77432165,14.02769002,6.328628543,9.865684256,24.30052208,4354.824198,4068.373191
Ggnbp1,ENSMUSG00000048731.14,1803.940307,1755.047543,2.789345964,1.806953744,20.61357682,35.71830428,19.09181992,9.11212293,13.50589815,6.462939033,21.4843359,26.43428947,10155.31748,9303.270768
Nsun4,ENSMUSG00000028706.14,1.639558431,2.133277198,0.338082378,0.426359015,0.000199854,0.00014261,0.062106998,0.001030901,0.31420441,0.267010765,0.129118596,0,15.44480894,13.76660869
Dact1,ENSMUSG00000044548.11,665.9620298,684.0056836,0.226754973,1.272607422,50.04540512,45.2230184,69.96194825,40.0997005,45.33125417,44.28571122,108.7373391,111.9116078,3845.841592,3736.350312
Rabggtb,ENSMUSG00000038975.14,1.552262043,1.748229345,0.941989639,0.587162423,0.24162009,0.125815093,0.236510356,0.32796415,0.149934191,0.226722559,0.377786313,0.224835401,12.4858173,12.33890742
Krt27,ENSMUSG00000017588.2,0.514051568,0.328733807,0.427577949,0.107377725,0.137907764,0.10485192,0.205630032,0.317505694,0.045088773,0.226420961,0.128895772,0.264988316,2.341754356,2.648618183
Krt13,ENSMUSG00000044041.4,1058.66898,1022.1653,0,2.689080158,255.9404887,247.6103993,272.2636379,297.043649,292.9976518,281.552012,553.1335893,579.4662629,4608.440662,4517.011952
Kbtbd4,ENSMUSG00000005505.12,3.792458758,2.978981888,1.990819026,1.680076822,2.412804911,2.20330511,2.078712581,1.739353805,1.857704822,1.700197592,0.885237749,0.667352264,16.15880844,17.91667168
Azi2,ENSMUSG00000039285.12,0.747890279,0.444557224,0.198134578,0.072260244,0.334735,0.289733476,0.135145467,0.145052926,0.232435133,0.297716079,2.78E-17,2.78E-17,3.079699648,2.567276468
Yrdc,ENSMUSG00000028889.17,0.775806825,0.665511738,0.028513704,0,0.285312315,0.504807701,0.359804683,0.206306703,0.232841222,0.318242882,0.139026367,0.048379363,2.362371711,2.177699503
Leprot,ENSMUSG00000035212.14,22.05049733,22.90050962,5.827377729,6.359826923,4.267608433,4.510911889,5.859749611,6.613785804,6.348130495,6.973033308,6.724368481,7.17665108,55.97810191,54.8589453
Zfp800,ENSMUSG00000039841.14,1.023723645,1.307279579,0.651809867,0.118006783,0.722789137,0.001752025,0.043015844,0.011497349,0.375482501,0.155090171,0.626632446,0.35231751,4.18248069,3.135845732
Olfr592,ENSMUSG00000073956.2,0.416386594,0.392897631,0.176672496,0.207390315,0.760605774,0.629835128,0.544599905,0.451179106,0.204222371,0.603497919,0.168810617,0.126889563,1.772237833,2.090511583
Gps2,ENSMUSG00000023170.14,5.160172994,5.161125339,1.271125241,1.989459803,2.248449225,2.304100545,1.976945073,2.146589007,2.056926425,1.864757838,1.203499099,1.071204835,11.79106339,12.50856724
Ankrd7,ENSMUSG00000029517.13,0.419795925,0.535991772,0.326104984,0.288372666,0.254530171,0.352299587,0.562513138,0.581982428,0.192702492,0.227499551,0.317808845,0.4618325,2.174786825,2.077438982
Chd1l,ENSMUSG00000028089.5,2.223034125,2.182147281,2.043455085,2.053659384,0.598808779,0.803969243,0.879923488,0.940966719,0.724968762,0.83030669,1.32317123,0.952283112,6.020557607,6.46373567
Stra13,ENSMUSG00000025144.17,3.594079731,4.527606687,2.643508535,2.545432557,1.106051902,1.072428657,1.176980423,1.538835773,2.352301378,2.026198055,0.92476013,0.9437545,8.773718106,9.896474284
Olfr1264,ENSMUSG00000075069.1,3.088327365,2.149906259,1.389123313,2.045742099,2.64119449,0.006782069,0.344215752,0.760852169,0.852062287,1.591566331,0.844205853,1.774094841,9.183828375,7.908760013
Mipol1,ENSMUSG00000047022.18,1827.671523,1862.864239,1899.45268,2192.353881,834.7771641,1017.69217,407.6971464,764.2856161,790.4360537,824.0431396,2179.919638,2085.793744,5327.235203,6464.876842
Cd1d2,ENSMUSG00000041750.13,6.076473363,6.543049092,3.237969932,2.967576511,3.809438908,6.158357744,3.192603965,3.353421767,3.67716076,2.961086047,3.402043459,3.37512507,13.34687635,16.74762206
Arpc5,ENSMUSG00000008475.13,3.546339631,3.191608765,7.655691732,6.116610534,2.673006591,3.462698102,3.109413038,2.886663675,3.654130365,3.061041006,1.26191834,2.276473096,16.7714237,15.42301918
Wdr75,ENSMUSG00000025995.16,1.393274347,1.557958163,1.829044375,1.433267923,0.778252405,1.427380681,1.085680788,1.216327923,0.81080414,1.136260027,0.477039153,0.540312852,4.863375548,4.618229246
4921513I03Rik,ENSMUSG00000044544.3,34.6005251,30.21269415,16.90817636,16.85270041,38.73721908,43.0702867,41.18914043,76.38512138,77.16384717,73.64225411,39.05694592,40.60952796,142.9359535,166.9386668
Olfr1157,ENSMUSG00000075143.3,0.454758882,0.159997087,0.57606984,0.469959951,0.376945254,0.331310642,0.288333463,0.349815446,0.523155109,0.400887988,0.586551935,0.569579593,1.290914242,1.577139147
Zranb1,ENSMUSG00000030967.13,1.82115079,2.34603673,2.810337855,2.678638443,0.709737151,0.762079231,0.504157129,0.565454617,0.968965803,0.697766481,1.711425123,1.138631352,5.932716006,5.561477851
Avpr2,ENSMUSG00000031390.8,4.642551947,3.548619883,7.295119562,4.91009701,1.903467328,3.674079803,3.300401156,3.650192349,3.274432827,4.077954715,3.104617313,2.230248572,16.39448775,15.1800818
4933407L21Rik,ENSMUSG00000026224.11,20.97592657,20.7535278,8.739647189,7.776579536,8.0887659,7.359532941,7.852307375,11.36542057,11.37845166,11.40414973,4.078750861,3.886440059,41.96207692,39.98411511
Akp3,ENSMUSG00000036500.4,0.910399744,0.767666367,0.534788104,0.645394288,0.586178597,0.649757683,0.594965817,0.452182115,0.607097336,0.553982419,0.427506096,0.293712554,2.484353574,2.265908105
Cdrt4,ENSMUSG00000042200.3,0.33654994,0.291656479,0.039881055,0.1435857,0.439864495,0.505292917,0.329698896,0.135235292,0.35666502,0.348910785,0.198641616,0.156347167,0.949527571,0.99163463
Gm10620,ENSMUSG00000074072.2,4359.946592,4384.262861,1112.016363,1435.384305,2399.254472,2699.096925,1229.179118,1186.123544,1318.398668,947.7396068,951.5786231,650.6916801,11546.49375,7890.085479
Olfr1196,ENSMUSG00000075120.3,1.471426687,1.603835635,1.023184066,1.106613061,1.579350719,1.125628172,1.249801232,1.156706505,0.945985106,1.390380116,1.512141167,1.188677764,4.161780591,4.432493422
Rtn4ip1,ENSMUSG00000019864.13,33.28159323,29.06338398,31.93502526,31.0261537,20.98666763,21.55162966,24.11282875,30.40076034,31.92266452,32.26087979,21.79753626,21.37907217,92.39341169,94.31903808
Qsox1,ENSMUSG00000033684.14,0.361286838,0.402655878,0.466028956,0.430484829,0.449727413,0.311642187,0.441071733,0.605124653,0.78303138,0.544814832,0.238274979,0.353479777,1.562622389,1.550613767
Tsr3,ENSMUSG00000015126.9,1.587664381,1.058946604,0.331455368,0.374550818,0.905117339,0.640992497,0.646723823,1.116385665,1.19207269,1.238771224,0.576865129,0.322871917,2.606766695,2.793394935
Elovl6,ENSMUSG00000041220.10,316.9708477,323.4148943,534.5362034,498.5629948,454.6620506,424.9526777,267.7164703,442.0568215,436.7649605,411.9975588,202.1896717,228.3759898,1165.574591,1260.327222
Dynlt3,ENSMUSG00000031176.8,4.30876463,4.153277015,5.607392532,6.054090242,5.054925466,5.75740704,5.663712832,4.406538504,4.475709354,4.44018268,2.536959737,2.133417847,13.94373622,15.01841348
Olfr1158,ENSMUSG00000062793.6,1.853862751,2.336027933,1.706475152,1.6650179,1.980625469,1.815155768,2.350042228,1.758303794,3.297403136,3.157400094,4.367430574,4.033607848,7.227837103,8.160495919
Pigp,ENSMUSG00000022940.16,1.408935182,1.328550605,0.066709146,0.035365362,0.919170393,1.181954207,0.750048761,1.004794037,1.263220072,1.208160952,0.536653855,0.668507728,2.288598663,2.701034316
4930555K19Rik,ENSMUSG00000048559.4,4.036016762,5.447663582,3.126303776,3.557767394,4.592091154,4.156669215,3.727324716,4.374532522,4.891672275,3.55757398,0.923896364,1.744131564,12.97299061,12.16521125
Cbr1,ENSMUSG00000051483.8,0.404798163,0.37056669,1.429631853,1.282830988,1.113098219,0.836589717,0.871531191,0.943278068,1.241186887,1.045352256,0.377409314,0.599906647,2.858379239,2.841453707
Smr3a,ENSMUSG00000029280.13,11.08090657,13.44619589,2.839288998,2.223439384,7.939101991,5.179551093,9.042816269,10.8785762,9.974660308,9.7112602,5.101186394,6.945399116,28.03363642,25.39481885
Syngr2,ENSMUSG00000048277.15,1.060153437,1.023695551,1.569697124,1.63551549,0.7332079,1.018167246,0.769311028,1.206488639,1.067433866,0.974524276,0.297815606,0.550788108,2.556597529,2.963689825
Pappa2,ENSMUSG00000073530.11,5.298061605,7.047288977,1.547210106,1.758882245,6.727554323,6.335247953,8.149065783,7.183993569,7.490747055,6.338525304,9.241875534,9.262126604,16.28941356,18.94018047
Pip,ENSMUSG00000058499.9,0.328990097,0.445918015,0.892500244,1.146840091,0.577083523,0.620104018,0.848772898,0.829316087,0.724376197,0.840098032,0.417495903,0.343066259,1.572787156,1.957813417
Tmem254a,ENSMUSG00000072676.11,3.052328181,2.795353015,1.809411177,1.294563676,2.94621078,3.288154089,2.551177287,2.123916492,1.540899003,1.690279858,2.766310911,1.935079595,6.215586779,6.864295032
Lig1,ENSMUSG00000056394.17,12.27397403,11.39101795,17.07945361,18.81727414,19.12944794,17.21541687,15.19950745,16.61961342,19.4368895,18.25472777,8.534988205,9.03733293,40.83590566,45.05366912
Gpha2,ENSMUSG00000024784.13,1.646935025,1.597613191,1.406353266,0.839648058,1.730410792,1.943527267,1.618603424,2.177938097,2.028120999,2.159323481,0.716048955,0.549416988,3.430888942,4.395717825
Sox5,ENSMUSG00000041540.16,7.788103527,7.672111327,1.226320553,0.802651128,6.566262524,7.312245022,7.755782072,7.438942057,9.530833741,7.941069355,1.860340915,1.543073989,15.59719358,16.69217033
Phka2,ENSMUSG00000031295.13,4.23386803,4.621839429,2.516421724,2.690430122,3.397135569,3.794073974,3.569895488,3.443049081,3.071152153,3.05081215,1.382097414,1.663335705,9.131371199,9.334852892
A730017C20Rik,ENSMUSG00000050875.11,12.59247299,11.36568121,6.725224929,7.145486098,10.63100974,9.519234327,9.746426709,12.26828289,11.67861852,10.72681772,6.98207525,8.311760082,28.4362292,29.22504939
Adipoq,ENSMUSG00000022878.5,25.58306367,33.0447169,7.953010945,11.21529736,20.67616217,21.00544071,19.96191992,25.79359994,27.54233593,32.28859907,14.03207309,19.31943443,66.34324578,64.91432152
Ctns,ENSMUSG00000005949.9,1.726322076,1.303871469,1.058802342,1.079000432,1.666865266,1.89111178,1.354114434,2.034314158,1.881165109,1.853637049,0.565918603,1.271145843,5.133735098,4.548572643
Mxra7,ENSMUSG00000020814.13,1.783332763,1.765432113,2.931249116,3.277077406,1.527098358,1.812423827,2.145419203,2.432595086,2.307604208,2.150979466,1.989580225,1.750068905,5.983901734,6.302207211
Tmem261,ENSMUSG00000028398.8,2.061570233,1.904208996,2.280882842,2.551322064,2.031149937,2.109217463,1.914657185,2.584340013,2.123525832,2.191507974,2.995357119,1.98369716,6.480811625,6.569454992
Lum,ENSMUSG00000036446.4,0.338083848,0.358025782,0.466368011,0.421808868,0.286216166,0.475068688,0.583323887,0.43067322,0.368767821,0.380330533,0.218413564,0.304191551,1.050309973,1.100849273
Atr,ENSMUSG00000032409.14,6.354267774,5.071458683,2.593066234,2.713562492,4.736276922,4.824629291,4.816674617,5.223599624,5.165382464,5.24770125,3.112445314,4.028287182,11.77262367,12.65852988
Haao,ENSMUSG00000000673.8,1.740043865,2.190746279,0.697573273,0.448472447,2.132950703,1.794253569,2.076403725,1.647478902,1.610671106,1.790446082,0.496731825,0.757553918,4.001133605,4.107761492
Coq5,ENSMUSG00000041733.10,57.39619542,56.45913005,51.92377445,53.70552192,35.710211,38.95938338,33.58085924,37.62522872,40.22976561,43.45416077,20.39806879,16.6540888,112.3148723,114.5994193
Fbxo27,ENSMUSG00000037463.14,0.361030441,0.391631335,0.967191693,0.603610768,0.533278876,0.516372108,0.462256188,0.636006048,0.722624844,0.737859696,0.198552734,0.25491887,1.266212327,1.458825348
Cysltr2,ENSMUSG00000033470.11,22.09551594,21.44881925,5.482330037,6.163831819,17.38716843,18.81642647,19.24537727,17.87039777,18.22373253,19.68860316,8.743893204,9.263803309,43.96595386,43.52944527
