gene_name,VCT1,VCT2,VCT3,VEA1,VEA2,VEA3,VMA1,VMA2,VLA1,VLA2,VLA3,VC1,VC2,VRT2,VRT1
Tmem52b,0.310605639,0.048779885,0.136710304,0.793137956,0.568134416,0.447846055,1.879498054,2.420676963,1.495399182,1.764223522,1.72263259,0.328498976,0.324056832,2.963156229,1.724426724
Sergef,29.13222311,23.20707525,17.73234469,9.818074417,7.492360605,9.471969833,35.15848245,38.73352292,4.200496244,3.379755928,3.667166338,10.5406578,13.58653453,29.7265365,29.6777644
Tpm2,8.608001978,4.089315823,8.454935158,3.664312176,4.601042336,4.658883512,9.364341706,8.818541104,0.871667517,1.239586552,0.810168781,2.556813083,3.217543337,13.35910383,11.04078314
Nkrf,32.49164713,54.46217555,26.2618185,2971.453794,2582.727897,2451.261532,5521.414198,6200.01016,3262.730302,2848.584373,3039.546298,3037.12996,3651.247694,10651.30635,7565.739911
Rp1l1,40.67729505,61.93782363,33.41427677,2925.876157,2680.12402,2574.59174,6350.037236,6644.405687,3785.183004,3301.107344,3506.207833,3601.05938,4383.657182,11732.34445,8522.042561
Il20rb,19.54292323,24.83078786,13.57093143,1907.911297,1595.499585,1615.167846,2548.924444,3302.994203,794.09995,724.8622861,785.32332,873.3771259,1057.202563,4193.392415,3667.260019
E130114P18Rik,116.3176465,155.0691269,93.65746553,3966.468498,3634.49552,3652.504257,10667.8052,10590.4745,8058.747063,7230.265043,7714.141431,7161.144369,9109.604975,16440.93571,12473.32724
Sowahd,349.1489799,254.1958479,175.4772235,711.8984674,783.2132034,754.0405574,3639.090885,3846.402352,1865.644952,1824.434686,1827.354489,1677.997493,1544.553777,4477.006771,3370.140419
6330549D23Rik,171.4780571,160.7294254,131.7371711,404.639996,400.0609685,385.0969214,2483.783194,2598.489086,1155.786724,1189.945152,1156.105094,1381.775985,1256.518324,2646.44495,1864.547551
Kpna7,0.888315768,0.290406154,0.387834371,1.89069299,1.476628021,1.508437906,6.931999266,7.852134678,1.725842143,2.047404797,1.706024358,2.572097635,1.749997089,4.818413496,4.220934434
Eif4g1,309.4152895,266.5578748,250.5494051,685.8053428,709.2687953,720.4606618,4157.390745,4216.11798,1213.694574,1304.110335,1261.167399,1696.361034,1486.294062,3739.739911,2690.188636
Gm13078,138.4239302,137.1411538,118.4556999,372.2469852,394.7418718,370.4690731,1536.904936,1660.173376,599.5898863,583.8002796,534.9962411,668.4095638,627.8049904,1784.657547,1081.665603
Omg,57.96530753,62.10138265,52.34351422,134.2248715,134.6805438,128.4082418,545.6226271,562.2828165,298.5241807,313.0111992,288.1810184,323.5844803,291.5116085,769.282941,484.6735167
Tmem241,109.4821764,99.61659133,151.3459098,521.0838055,571.3143458,572.2453166,1850.589013,1448.514633,648.1850702,726.5624727,761.6657056,1033.370858,856.6973575,2031.32188,1443.13524
Mylip,147.5812083,144.5633753,138.0435212,331.8616203,363.8328571,365.4296872,2171.584832,1804.736765,484.1475989,544.1263919,523.0181823,690.565166,585.8761997,1427.965831,1626.278715
Kif16b,157.5712253,159.3452334,118.8124406,202.0161688,197.2337598,199.1960496,1317.817548,1498.748665,609.4559374,588.7758238,532.4484354,667.7590996,586.4327834,1295.321522,908.3330225
Prokr1,144.4211721,152.40993,117.5641764,94.19689206,94.56713241,87.88356762,1168.388296,1140.394172,471.8385009,497.6791388,447.1455849,502.8974057,416.3537006,981.8943833,739.5885838
Styx,268.945694,274.6656896,211.2779266,200.6165117,227.6001502,218.5849263,2235.128599,1943.920143,668.5439329,676.3659594,689.957807,858.9005197,562.2934136,1738.475693,1209.657278
Tlr8,5.286116694,5.635999628,4.933346431,9.743313554,8.35762879,10.49063969,26.20464956,25.62169003,18.94431205,20.49161548,20.90720545,21.42210742,23.15553754,27.53991454,26.04406814
Zmpste24,3126.493472,3206.879999,2928.854187,3645.468607,3496.964571,3591.687607,15552.13344,14676.41235,12050.26062,12111.87187,12422.03479,11348.55027,12792.97397,14151.36654,14484.74699
Bzw2,0.972453698,0.843651346,1.158220179,0.772107931,0.821528397,0.612012132,2.701554362,2.602886629,1.319207916,1.473859807,2.060795106,0.800099777,0.781897751,2.176929125,2.336639132
Cbr4,0.791781247,0.705998573,0.506738496,0.645790549,0.383244676,0.478613607,0.949588771,0.970988181,0.299151528,0.280722113,0.268193281,0.181847315,0.238016256,1.121145422,1.249107787
Ina,1.923986064,2.253588959,1.621102262,1.193866758,0.973680452,1.086206953,3.215518345,2.811532663,0.996150805,0.961748938,1.0687056,1.020151557,1.005182515,3.126061311,2.991663306
Acot6,5.542856532,8.409108262,6.042630677,11.26632516,11.92754639,8.206173186,165.3553699,216.5590697,99.55314767,110.766439,100.9960256,137.8895044,104.0713058,138.023113,80.97806986
Crb1,5.732439639,6.056869817,7.53494538,14.04602516,14.33557984,15.18954761,212.6248957,271.7000191,117.576034,120.2261493,126.1068564,141.3667027,119.4050916,153.4515387,87.71765297
Gigyf2,21.33638831,19.75779479,15.22149678,22.32139839,25.60390876,20.2285683,379.4893155,512.4527488,223.4430774,231.1117485,210.95075,343.210622,233.218598,285.6989865,181.6728864
Cypt3,118.7610025,126.309113,109.6946097,197.3620383,234.4397688,240.1214582,1775.236898,1633.139971,986.0869694,1059.464697,1060.079537,1281.87557,955.6437255,1262.085824,877.6495343
Psg22,39.80419355,41.98003518,36.5017536,30.84526535,28.65363569,28.0745521,445.0479925,460.8848145,279.6587855,287.0907946,268.4809474,354.0898106,323.8689404,417.4527395,244.1874757
A830005F24Rik,6.114362086,5.587383077,6.189804429,3.109467601,4.676609247,5.744237668,31.39624908,28.72335728,25.77773776,25.86115046,26.1097065,30.07727277,28.12923699,31.44919557,26.54127462
Zg16,224.3912671,182.2257743,179.3028462,101.6342294,112.2230619,112.964111,1030.96778,1024.205042,484.3935532,499.1130016,523.8912187,873.770401,645.05773,798.9691441,495.530654
Cramp1l,14.46262327,14.18916601,10.46616003,5.592690475,6.958896067,6.418673992,39.01840986,40.38821755,26.43801917,28.95481031,30.8221876,45.51185488,32.16457921,45.61056932,31.66534497
Eif3j2,461.5180784,541.4018,448.4226243,4114.808815,4161.966806,4400.210967,19113.62417,17042.41044,16115.66631,15532.97244,16320.58336,16558.68602,19062.23978,18906.64281,16101.61043
Bcs1l,155.8032525,159.3763839,149.6376808,336.9399923,312.3982792,317.5436903,897.0992519,1029.584002,769.8705327,753.3364201,728.7933694,724.7993421,895.2204044,956.6466927,703.085885
Myh7,77.97752174,80.91099769,78.01017245,56.30115878,64.36132158,61.0898654,620.3747322,562.189842,574.5311333,597.1578722,516.1577035,528.0593912,450.686985,642.6624088,406.3156584
2010109I03Rik,48.72283918,62.24719422,40.48091515,26.71791234,33.59409915,25.46729217,379.8937929,399.156357,303.5953516,316.9931206,279.474223,306.8101,280.5051314,387.2065671,215.4698553
Cdc45,5.57423808,8.135408235,6.715211102,28.79562351,22.91683774,31.0907902,32.93213335,41.36054794,14.00981133,13.94375493,12.93159607,5.782667568,5.370250261,28.85519897,17.57623791
Kcns3,20.54160641,34.90906817,18.24226183,2077.283307,1987.618138,2076.47909,7929.13119,7358.556502,3051.081103,2818.7613,2846.124882,3790.531893,4425.803415,5508.881943,3653.268071
Gtpbp3,0.041177167,0.339317417,0.084463672,0.851432427,0.821905795,0.456110435,2.672765147,2.771240754,1.125055907,1.36041824,1.228619403,1.513716901,1.60968204,2.016336439,1.109625824
Krtap19-4,271.4495146,241.3553384,205.3656833,610.4716943,626.5701114,621.7683619,3431.308647,3882.642163,1793.428333,1882.728167,1823.449679,2085.852193,1813.626217,4034.540075,2432.898224
Clnk,548.6413955,508.5713437,594.2065158,1892.883131,2023.688728,2125.173915,8856.036985,7470.063546,3882.931937,3910.263467,4393.132986,5315.083542,4388.271244,8680.911922,5014.702406
Cemip,202.1536331,265.7685176,190.4399163,457.1053874,580.1887598,572.5106423,3385.269699,3673.538636,956.080539,1053.056947,1008.927729,1283.865113,842.0522595,2490.043511,1723.575119
Zfp683,53.17235732,54.23733553,51.5044524,142.3290398,158.9539103,143.9570398,685.7224613,676.083652,303.0877106,318.9760044,282.6105566,401.188457,340.5684385,747.7576936,448.6960537
Plcl1,165.1011846,199.6043876,152.7627769,326.0651424,351.5193247,343.2839568,1895.90068,2307.062301,831.4576919,838.2251571,774.9323663,1032.058512,907.921798,1923.603178,1248.524666
Rhot2,31.23917445,22.46419071,22.4721508,72.59837683,72.93885429,77.9732998,301.9585356,247.9257576,113.5694639,107.2371229,120.2653519,141.9324713,128.095052,260.5141183,187.021301
Lins1,134.5561169,131.0274306,94.41088762,61.48701884,69.82482463,69.20288186,1305.008913,1403.802918,470.7582963,534.3303694,518.4896592,657.353467,547.3024043,915.4587258,712.4663075
Gm5417,297.6026056,229.3982233,293.246764,937.8489402,920.9468214,964.0272348,2667.22501,2614.845329,1684.576564,1628.538043,1706.085101,1983.892481,1829.248568,3597.252839,2254.459441
Smagp,209.6782309,246.5345517,173.5618349,221.7493097,263.5111749,258.9444754,2385.237316,2270.082004,683.7535004,721.1525993,746.7285327,1045.745835,631.0910502,1920.880668,1244.547052
Vmn1r51,287.2934921,329.4463353,236.1196135,363.0946816,435.8337628,420.2246355,3014.062436,2949.034896,997.1697561,1035.816631,1039.554293,1268.879924,854.0692529,2496.788087,1522.754267
Zdhhc19,81.57871528,73.2439128,57.07234199,27.88575993,37.03386763,32.55178537,458.6576736,450.3604936,249.330987,260.5916461,233.5377851,276.1626052,196.2494962,465.5710522,265.317454
Tdrp,256.70734,190.8306784,160.7132447,98.09957976,108.4666236,108.8948092,919.3898291,1069.859354,514.4692209,507.1633896,557.8130905,688.9473723,661.8235439,851.9461176,525.6213069
Bcl3,221.7616057,193.0236278,212.8848024,311.6848285,318.5030914,337.2823637,865.9789906,877.6117631,609.322909,606.4725891,594.3252799,726.7181758,736.7216372,837.8376739,635.5011992
Batf2,260.9908563,246.2771541,212.1356208,39.88565558,42.9421795,39.69189223,1256.297391,979.4958662,480.0938007,533.0315257,532.1646521,643.0220849,461.3932182,1089.807392,654.6245721
Sco1,90.17718362,99.48254582,96.26169006,55.30657033,51.92775913,52.06236301,310.3359267,404.2365279,178.6646027,175.060848,152.8743956,230.4091997,237.0219493,303.9899688,171.4095324
Frk,23.65027129,20.10371998,21.81115187,20.52423709,25.72038645,27.04178174,79.60997156,64.43576767,32.37576158,31.19894076,31.69483873,37.67687934,39.05892725,72.21988341,54.63591239
Dpysl5,126.2381475,107.592417,104.5729832,67.64035486,74.61170118,74.85202148,183.7528007,183.8766982,96.63435531,94.88410008,111.4335471,123.9057974,125.5655719,179.7817856,130.624693
Zranb2,110.7991512,123.54844,97.15064972,44.24172742,44.52126409,47.69874859,129.1995662,115.1426266,30.16892025,28.74924703,29.26975811,41.74542687,53.83134317,103.2321532,113.9192611
Olfr363-ps,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.276172729,2.015696465,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,0.022464841,1.106613701
Zufsp,0.334005511,0.600446481,0.232403883,2.015368014,1.863880212,2.168460603,4.686376198,3.615455199,2.834654278,2.253562502,2.650682692,2.188064722,1.681923235,2.738125708,3.483716713
Zfp474,6.040340634,5.655392741,6.28933558,12.59470345,15.65936598,15.39457438,49.78721619,48.78770555,27.19541649,27.97497235,27.62138966,27.25205547,25.7854001,16.00709534,37.78795673
Nhs,4.994087768,3.316805768,3.481877537,6.069750632,8.558542959,6.738840058,19.87604429,19.75025984,10.56067709,7.748144872,10.7813918,8.112046357,10.16400184,9.956004877,15.80260914
Cage1,35.52092928,30.56642583,29.29291425,27.46927461,28.64361938,28.76837871,101.2835082,106.3219693,79.9190738,82.31614023,82.67584751,85.73922261,89.18631589,73.05795951,115.3673352
Ldhc,6.770306439,4.370206743,5.804797195,3.024780118,4.448206308,4.575724012,30.06630029,35.85359005,21.00757946,25.28029809,21.48256222,24.16117817,16.89743539,13.76758995,22.45581663
Tnfrsf1a,3.584508987,2.601664296,3.601665183,4.800871277,4.168281334,4.040894721,14.7588235,14.94173855,13.96709964,14.43466294,18.33130502,16.64230338,11.393168,7.370816239,11.00199034
Ces2f,9.189572777,8.751508652,5.757727037,13.9241422,12.45282909,14.86865314,216.4781113,266.4348139,124.0963709,126.7858146,123.0408318,175.3075117,139.6410176,146.8447695,100.8287334
Mir30b,108.3972497,99.87184234,72.23553582,47.70885073,49.78597404,49.11498395,713.129932,806.5015525,399.0343785,447.2980011,435.7983438,691.2057,474.4218739,486.1681394,398.8617477
n-R5s60,273.0269152,244.4822023,180.5603829,68.43781259,72.42462696,69.27310171,1665.679984,1728.439403,716.0113217,806.0281262,806.2596213,1400.793774,920.3985506,897.3915942,644.5692874
Defb33,164.8793255,165.2353229,103.6532738,53.43000229,55.54291285,42.97727067,851.4052908,907.3529398,299.1080409,343.2153761,349.9939707,570.4846772,395.4568186,479.6277821,386.7586881
Mterf1b,115.6599361,103.7182555,96.74049973,78.58455652,81.69045226,86.18928895,538.7354211,507.3970021,274.7777014,289.4728584,337.2275965,403.4756975,350.5250056,252.7509869,347.9820897
Clk4,2.300822207,2.318531154,1.611850371,1.960447872,1.526446288,1.244809758,6.194803743,7.059305209,3.45895496,4.77490943,4.284725466,5.294991444,4.356762519,1.576471778,2.617176102
Pabpn1,130.2066904,114.5673728,102.3781355,52.59105717,54.60616279,51.02447553,271.2098832,278.1502677,223.2632325,207.5259153,222.8762041,252.7834958,239.591673,110.5487561,111.2868854
Emp1,10.18266585,11.22907086,10.13423323,6.38227935,5.926021673,6.97556665,19.74463287,20.96573904,14.36890954,14.28567981,14.85001176,19.01141943,15.89624488,6.938170745,7.864080816
Slc25a44,158.0485291,151.1849437,139.1570133,225.6298104,228.9314787,235.0671222,1096.131575,1148.291416,1015.142953,987.0689372,964.2941435,966.8300264,1116.152252,820.5865686,617.9392028
Kremen2,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,2.78E-17,4.264926846,4.980953046,2.140449402,1.326783441,2.388029562,1.137268221,2.379028889,2.78E-17,2.78E-17
Ebf4,138.6504801,120.8366255,111.2738568,66.30977898,62.33046203,64.88682035,658.7646954,634.2296857,572.6011422,511.7975642,539.0535112,511.8384031,610.0390255,528.6220158,419.6900594
Cdk20,2.265969304,2.087052878,1.860940226,1.682307355,2.035854966,1.370182437,7.109470529,7.041917917,6.242040675,6.6346135,6.574427072,6.067719142,6.873742131,1.658244384,3.371326785
Elovl5,5.526214983,6.170002611,6.027322151,6.48193715,5.937053916,6.604590174,45.69092585,39.9568424,28.26848467,28.41112374,30.71553559,25.11530158,34.74865684,19.16591736,17.56519718
Kcnk3,13.7668251,18.97476968,16.46898731,1.74134014,0.71248996,0,15.59103981,14.33978932,10.13881833,8.858108954,11.55537632,11.78999307,15.17788228,2.78E-17,2.78E-17
Nup205,4.489247,2.777182513,2.260095362,32.88579387,30.74249264,36.97726897,482.9687448,407.6238199,218.945662,208.6025962,216.2810065,232.1584529,277.9515155,145.7757939,119.659192
Gm9770,50.32919063,53.74058131,50.36555997,24.24341252,21.12459496,23.52577885,217.7948351,178.2339399,127.6110902,125.9062238,124.747449,145.8584211,155.464329,86.39554442,99.76803371
Engase,28.47913753,25.94425734,24.88171461,11.65780194,12.25957789,12.06726377,81.32624349,85.79607895,53.78587206,57.08457794,56.12935047,65.76818201,70.19537383,26.50673813,65.34797372
Agk,69.9468651,66.33770221,58.39462395,32.74102218,28.56067968,33.53782468,177.6664854,195.5857785,140.4928965,146.8818601,144.0387727,141.7398126,150.7449423,51.12863245,58.99539491
Olfr1025-ps1,6.218983725,5.723114354,8.779899433,1.818329246,1.697934353,2.316904814,14.9040036,17.45019321,9.750134429,8.321273493,8.795617485,11.08198457,12.62809989,7.690261831,7.412714117
Prss52,42.35349191,47.45306348,38.05211171,46.68289499,39.03383853,33.23646785,120.0592875,141.3774302,130.5226651,118.0997985,135.0546765,109.4708146,75.3716392,60.07113779,59.92897539
Wdr55,7.453954206,6.960699494,8.261635112,1.79646811,1.999157171,2.715215271,17.24754447,18.72051178,15.57453743,16.91108252,16.69722514,15.07005889,14.0432905,4.735729531,11.38984772
Pglyrp3,8.57914042,8.006471033,6.295790623,11.0875901,10.95872236,13.02154528,70.94132239,69.14647261,51.79317124,55.95567991,53.21985,43.7536646,42.15932812,35.19007924,52.91230638
Dars,0.375809324,0.607411486,0.24038121,0.586141057,0.490501145,0.546491843,1.338035481,1.283189968,0.534861077,0.601454092,0.896009825,0.00078832,0.140895758,0.624003715,0.624938029
Ildr2,0.023728101,0.079520016,0.097352498,0.585766456,0.686194261,0.477422709,1.191463871,0.82665404,0.201937143,0.034603054,0.001020565,0.054362316,0.045066214,0.414147853,0.121570397
Lce1b,39.36761062,37.63117321,39.30792535,48.70497891,42.88771364,49.13497145,59.52278728,56.37710225,9.178126457,9.86990269,9.87305147,9.040682418,8.592363126,23.66140338,22.98178895
Fzd3,0.493180753,0.495324391,0.40918989,0.536812431,0.578868415,0.487908345,0.894520224,0.864537833,0.119049726,0.162184336,0.034467904,0.000727743,0.130281157,0.201201112,0.252215724
Rars2,3.85023849,3.785445718,4.228876865,4.763549153,5.84668193,4.792093682,5.294838804,6.084473156,1.108715943,1.043706935,0.789669476,1.730963085,1.570793899,2.850708392,3.473843803
U2af1,1.666671988,1.664495969,1.684763416,1.945484277,1.794113884,2.520430725,2.38332299,2.639942344,0.916664936,1.316520454,1.195457598,0.730811884,1.126893323,0.820556763,0.745894643
Slc37a3,17.9711008,17.63334391,14.03144817,7.068510353,6.909336267,7.112554109,22.04603804,22.20235289,4.057391808,4.342519702,4.234197365,5.215921209,4.712300507,12.80241324,16.12860299
Tpmt,45.21467672,45.02689927,36.60738452,13.97907058,14.50567323,14.30324807,60.01126321,68.01235627,6.877011483,7.999474763,8.178798011,11.41721885,12.96839598,40.76526673,32.43545515
Ptges,6.554265246,8.092366441,5.442920165,1.359135691,1.755671763,1.013080206,6.292963946,6.585836039,3.505127848,3.538360173,3.44487395,4.850764764,3.543045777,1.358134539,1.249468151
Zkscan1,57.50525726,57.94487652,52.32376754,18.52992617,21.31979731,21.55686474,64.11260154,70.86657936,27.77764087,30.78047416,29.99727783,32.03342583,31.01165303,14.10728263,20.74656965
Mtus1,9.59046565,10.17621373,7.305063069,3.839865949,4.47932182,5.370405283,8.621797338,8.342706152,2.018493015,2.031919933,1.98849823,2.170107004,1.019905432,4.068332251,4.672249794
Tmem88,30.31114376,41.23769317,29.52834245,11.88906765,13.9382212,12.20384021,45.23718625,40.49379987,11.71901036,11.01689064,10.96052823,8.714667653,8.147388051,12.86015063,13.66484193
Mgat4b,5.739366384,5.601467483,5.556334258,3.248241276,3.239514956,3.557579445,7.068018837,5.921890348,1.895445707,1.370244126,1.567038122,1.611272028,2.019755257,3.622375728,3.897350408
Mansc1,0.66955585,0.707874252,0.571865737,0.351040495,0.209417433,0.412833628,0.724302918,0.872481845,0.087993016,0.183680869,0.130076609,0.26375743,0.057723317,0.347452859,0.161792845
Zfp418,51.92138793,51.62123799,40.65914223,6.413852381,7.474948381,8.03879708,65.92575338,49.70236327,20.40485996,17.69909998,15.12122226,14.37217224,12.69051163,27.6813858,18.16845729
Baiap2l1,22.26164008,20.41965993,17.61235045,9.154489342,8.20643818,9.900352776,19.62555703,20.84773831,4.049649123,4.211173023,4.699959773,5.220483904,4.177436272,15.46357092,10.41996397
Clec5a,2.644622039,1.648007073,2.341667309,0.984957217,1.32516487,1.387614629,2.662131445,2.771068638,0.428433721,0.463146835,0.707310524,0.766845347,0.571402665,1.586326208,1.621847637
Pax3,17.7120187,15.00240992,17.47482329,4.073648604,4.666775177,2.892688317,16.69269016,17.28470927,8.986100574,9.407292268,9.649883701,11.94771444,11.99897654,3.000225331,3.242831975
Csrnp3,5.235219454,4.19795659,5.3368066,1.870974595,1.437437964,1.547742065,5.043047569,4.49729967,2.17158308,1.265669885,1.267164115,2.2191474,1.682341102,3.11989424,3.735685186
Cyfip1,17.85556936,17.70889916,11.47057968,6.394260004,6.70518688,5.519423241,20.09623953,21.668985,7.757282863,8.607315974,10.04922005,8.951822632,8.014074457,13.27590369,13.22293158
